id,screen_name,friends_count,followers_count,statuses_count,gender,location,description
1727136582,奇异会来使了用作,1865,11,90,m,海外,爱情是耗尽锐气的激情，爱情是置意志于一炬的火焰，爱情是把人骗入泥潭的诱饵，爱情将剧毒抹在命运之神的箭上
2931976544,糖果丶帅气,570,342,1975,m,辽宁 葫芦岛,我们常听到的话不表示就值得相信很可能是那些懒惰的人随口说说而已
1634718221,红红902,232,434,1547,f,北京 门头沟区,矮油～矮油～矮油～i日子过得真是矮油
1997306301,囚室缺失缺憾,949,8,58,m,海外,悠闲的生活与懒惰是两回事
2282995823,这倒陪着怪笑,1007,14,95,m,云南 昭通,一个勤奋的人虽然会因为他的勤奋而损害到他的见地或者精神上的清新与创意，但是他依然会受到褒奖
2964706000,账来账去的,452,323,2595,m,澳门 其他,不是信仰造就殉教者，而是殉教者造成信仰
2964740582,晓风破残云,392,273,1213,f,黑龙江 绥化,要是童年的日子能重新回来，那我一定不再浪费光阴，我要把每分每秒都用来读书！
2721017861,TienYow,29,12,95,m,广西 玉林,友谊就像陶器，破了可以修补；爱情好比镜子，一旦打破就难重圆
1992781892,瘦瘦的奶爸,1968,116,151,m,上海 虹口区,儿子胖胖，妈咪漂亮，幸福中
2463450514,最深本来全资睦邻,1990,8,219,m,海外,我可以为了姐妹抛弃亲情外的一切   男人算什么
1902836065,skyview007,30,41,414,m,浙江,
2817448147,路数缪斯,1426,122,108,f,北京 东城区,友谊如金钱一般，容易得到却不易保持
2928707195,无赖攻言互搞基,284,215,1447,m,北京 西城区,在爱情的问题上，往往没有谁对谁错，爱情只是一种缘分缘至则聚，缘尽则散能够结为夫妻并相伴到地老天荒，那是珍贵的不尽缘
2931950660,吃果果的婷2,408,360,1141,f,安徽 安庆,钱以外的东西，永远都还不清
2692188253,提手最妙不逊向天,1997,15,150,m,海外,为朋友死不难，难的是找一个值得为他死的朋友
1259070647,三水英子,202,2523,3831,m,重庆 万盛区,自由诗人，业余时评名家、天涯名博。诗词集《飞向未来》http://www.lcread.com/bookpage/157338/index.html
2844648971,杰轲队,286,182,1914,m,海南 三亚,人活着就要用生命去解释自己的信
1345640110,弥足折扣向来,1991,18,84,m,海外,只有真诚相待，才是真正的朋友谁要是算计朋友，等于自己欺骗自己
2484476135,我哒猫咪,156,161,74,f,贵州,
2964702874,女的没个好东西,273,207,1603,m,陕西 渭南,事业常成于坚韧，而毁于争躁
2741425531,武可思艺,184,203,1343,f,山西 晋中,爱情和战争都是不择手段的
2518206932,12钥1,175,96,73,m,贵州,
2931948434,盈画,253,179,1540,m,台湾 其他,懒惰行动得如此缓慢，贫穷很快就能超过它
2964732312,天仙站啊天仙站,166,180,1463,m,浙江 台州,我很好. 不吵闹不炫耀 不委屈不要嘲笑 也不需要别
人知道 -双鱼座
2964803284,默默_西米露,220,483,1600,m,香港 其他,你知道吗 有个你不爱的人在深爱着你
2844801815,踢弟,259,399,1483,f,江西 上饶,爱国如饥渴
2153477880,旅社英里俱都,999,2,35,m,海外,懒惰者的道路充满荆棘
2932001684,回首爱成殇,224,293,1805,f,北京 门头沟区,梦回南湖
2741453357,徘徊过___,366,359,1030,m,北京 宣武区,学校开除我、说明我潜力大、得去更好的地方深造
2485463603,S不服输的我S,93,288,753,f,福建,
2037636487,铁桶水阁单线骚动,922,3,50,m,海外,曾经你是我的全世界。
1966972933,TonyC秋陽,1352,36,142,m,澳门 其他,复活ing
1281736734,作物天命摧残,1701,11,71,m,海外,你们敬我一尺，我敬你们一丈，尊重他人人格，树立模范形象！
1362517787,级端了如何,470,2,107,m,海外,成全并不代表放弃，是自己对真爱的坚持成全你，也是成全自我的开始
2932001070,啧啧哈哈哎,243,265,1586,m,内蒙古 兴安盟,在事业的峰峦上，有汗水的溪流飞淌；在智慧的珍珠里，有勤奋的心血闪光
1638696600,焕然忆鑫,1986,14,120,m,江苏 连云港,在人才的问题上，要特别强调一下，必须打破常规去发现，选拔和培养杰出的人才
2931976072,唉悲埃,269,218,1830,m,黑龙江 齐齐哈尔,一样东西的价值在于购买者愿出多少钱
2931970912,盛夏5203,258,239,1148,f,云南 文山,马航飞南印度洋了，真希望有海洋皇宫，飞机上的人相安无事！
1647660471,MissYXR,176,215,747,f,广东 广州,动如脱兔，静若处子。
1745882253,tornto,1955,17,94,m,上海,
2516402962,下一站美丽o,108,93,73,m,海南 海口,
2927906827,qq顺时针,393,175,1471,m,内蒙古 锡林郭勒盟,遇见说过的一句话:亲爱的上帝,这并不是我心血来潮的临时许愿,为了这个目标,我从来没有放弃过,并且一直都在努力,你要相信我
1858432534,紫桑凶靈,789,8,78,f,海外,
2071623203,描金币台秀小声大概,1387,3,156,m,海外,假如你记不住你为了爱情而做出来的一件最傻的是，你就不算真正恋爱过；假如你不曾絮絮地讲你恋人的好处，使听的人不耐烦，你就不算真正恋爱过
2741269273,__欺骗童子,289,182,1601,m,海外 日本,谦者众善之基，傲者众恶之魁
2219496221,电离蹲下,656,0,43,m,海外,阴影和光线永远联系在一起，事业和人也互相分不开
2928671225,我是海狗哦,320,176,1646,m,新疆 吐鲁番,男人没有你想象的那样好，可以真爱，但不要深爱，在爱情里为自己留个退路，否则受伤时会措手不及
1661835187,沉浮旧屋,910,23,67,m,海外,每个人至少拥有一个梦想，有一个理由去坚强
2741438817,xiao锡饭,239,221,1721,m,澳门 其他,白日放歌须纵酒，青春作伴好还乡
2741269533,大濑,179,194,1937,m,四川 阿坝,抹布，工作平凡的无人问津，但默默无闻地给人以美的清净只要思想是有出息的，任何工作都有崇高的意义
1773431697,Baidu找不着哥,12,40,118,m,湖南 长沙,
1908252871,寒冰HHHHH,1021,166,253,f,内蒙古 鄂尔多斯,
2931976364,苏小涌,368,318,1331,m,甘肃 嘉峪关,累了就睡觉，醒来就微笑。
1942780820,开出啃着壬寅,1070,311,447,m,海外,原本爲了生活而去流浪，漸漸的卻芭流浪當成了生活…
2844614523,黄金小迷糊,371,192,1587,f,山西 忻州,有的人来了，有人的走了，没有谁会陪一生一世，直
到永远。
1793042840,艳东向,1450,22,69,m,海外,生命无所谓长短,无所谓欢乐哀愁,一切都会过去,向那些花,那些水
1786854143,采姑娘的彩蘑菇,18,18,104,f,海外 其他,他朝两忘烟水里
2927972673,真夜阑珊,170,229,754,f,河北 邯郸,天下钱眼儿都一样金瓶梅
2928673721,艾伦茉莉,344,189,1377,m,安徽 铜陵,失败也是我需要的，它和成功对我一样有价值
2964730904,椛筱兎,188,166,1159,m,吉林 延边朝鲜族自治州,男女之间没有纯洁的友谊
2741178581,a会哭的兔子,488,185,1283,m,海外 澳大利亚,最深刻的真理是最简单、最普通的真理
2928733875,暴走的小魔龙,260,205,1398,m,西藏 阿里,哪怕天崩地裂沧海桑田 他都不惧 只怕她不敢
2741273277,Q金花花,403,376,4032,f,河北 衡水,《数字化生存》：渐进思想是创新的最大敌人
2931947664,Q未来小子,195,199,1268,m,北京 平谷区,八月——不舍的心情
2927905673,猫痴鱼静静,227,318,1749,f,青海 海西,生活是一种充满快乐和希望的冒险的活动，这种活动是基于建设的愿望，而非保持自己的所有财产或是获取他人的财产的欲望
2931993272,金印媒体网络,189,167,1091,m,河北 衡水,•男人都是长不大的孩子，当他真的爱上一个女人时，会从心底里生出依赖感
2927902547,呈露大王八,39,103,48,m,云南 昆明,短暂的激情是不值钱的，只有持久的激情才是赚钱的
2844876603,Cc_小丸子,164,192,933,m,广西 柳州,一个不注意小事情的人，永远不会成功大事业
2844861613,阿里安心,258,252,1334,f,重庆 石柱土家族自治县,我们要做到花钱三不眨眼：孝敬老人花钱不眨眼；为铁哥们花钱不眨眼；为了学习成长花钱不眨眼
2964737442,海哭L,383,211,1049,m,黑龙江 佳木斯,老师总是在班上很闹的时候吼我们：“你们听不懂
话？”其实，是我们不听话。
2927903413,那几天雨,160,185,1924,m,澳门 其他,不想去到永远那么远，只想呆在你附近那么近
2844900971,纳微笑狠虚伪,299,233,1330,f,青海 西宁,谈话有一种魅力，就像爱情和醇酒，神不知鬼不觉地就能诱使我们说出自己的秘密
2844904115,幼稚丶小男人,275,198,2229,m,山西 太原,流程再造就是先要再造人
2741562547,君与吾相似,382,260,1239,f,台湾 高雄市,有缺陷的产品等于废品
2741264527,捍卫CHESS,391,304,1491,m,河北 沧州,成功的秘诀在于恒心
2964692754,煜庵居士海波,263,211,1494,m,云南 德宏,才能的被人认识不仅要靠才能的质量，而且也要凭才能所成就的数量
2741264853,白花花限量便当,274,176,1372,m,甘肃 金昌,可能有虚伪的谦虚，但绝没有虚伪
2931978082,满目皆是泪,427,175,1491,m,上海 嘉定区,为什么发布个签名怎么那么难呢？
2741273807,我帅_我帅_我帅,434,235,2179,f,山东 泰安,多想天天牵你走过回家的路上
2931977910,爱淘瓜瓜,301,247,1277,f,海外 俄罗斯,手指不会动了,眼泪不会流了,时间不会走了
2844653455,何加喜,254,242,1505,f,海外 巴西,总是以为死心塌地就是天堂，我插上有梦的翅膀，你却让
我迷失了方向、一次一次为你受伤、
2844657785,哓哓秀,489,279,4474,f,黑龙江 大兴安岭,希望啊希望——
2741262027,忘情湖畔,424,391,2846,m,江西 萍乡,知识是产生对人类自由的热爱和原则的唯一源泉
2741261963,独木胜,392,181,1312,m,甘肃 金昌,敌人只能砍下我们的头颅，决不能动摇我们的信仰！因为我们信仰的主义，仍是宇宙的真理！
2789748524,10KN冠军粉芳泽,495,313,4066,m,其他,
2789818172,天堂春日望美,522,277,4073,m,其他,
1677726961,滴滴里嘟噜,415,104,1353,f,北京 朝阳区,
1868498112,鼠标zZ,132,53,1044,f,湖北 武汉,你们为什么要粉我
2920011804,万花筒鹰羽二郎丸1983,526,283,4036,f,其他,
2789671732,大魔王赤尸藏人,551,301,4161,m,其他,
2470440101,欧亚正传,101,216,95,m,内蒙古,
1774950982,蔡利武,208,143,363,m,广东 揭阳,我热爱生活
2789763790,天堂藤原拓海,542,323,4084,m,其他,
2984872282,Janane,31,4,55,f,江苏 盐城,
2789801122,天堂小丝,524,291,4155,m,其他,
2789768570,天佑龙亚,501,280,4109,m,其他,
2789799560,10工三丹红,516,361,4166,m,其他,
2789799260,10届高三毕业生高义,520,265,4132,m,其他,
1925400910,ZhangJingPenny,155,193,334,f,广东 深圳,
1797355892,熊宝宝的小爪子,131,58,325,f,海外 新加坡,
2598669947,婉1994,83,56,759,f,河北 石家庄,愿得一人心，白首不分离，  *^_^*栋
2129389852,鞭扶侠,93,214,2672,f,广东 广州,属于好吃懒做型！♀的因该木有关系吧(~O~)zZ
1752086047,55胖嘟嘟55,250,477,1334,f,广西 柳州,减肥是我终身的事业！目前公司濒临破产阶断。。
2096942290,潘潘panyuehong,73,91,1264,f,浙江 绍兴,不要觉得自己不好，在某个人的心里，你什么都好！
2844845025,詹Ha,214,232,1107,f,内蒙古 阿拉善盟,俄会静静的守护你一辈子
2844875271,一汽解放润滑油,263,363,3048,m,上海 徐汇区,不要总对我温柔的笑，会让人魂牵梦萦。
2741524067,江南人家服饰,470,590,2866,f,台湾 其他,酒杯里竟能蹦出友谊来
2964790510,罪人SX,262,288,1797,m,北京 昌平区,我一路狂奔，渴望在拥挤匆忙的人群里找到一个和我相似的面孔，她和我有相似的命运我可以在她的身上看到自己命运的参照，何去何从，不再那么仓皇
2741435675,控制Y方格,175,180,1210,m,江西 宜春,诚实者既不怕光也不怕黑暗
2964726052,明天会出月亮,284,333,1494,f,内蒙古 鄂尔多斯,珍珠是不会浮在水面上的，要寻找它必须冒着生命危险潜到深水里
2964826390,我鄙视你Y卑鄙,157,186,1192,f,宁夏 银川,诗——是爱情难舍难分的姐妹感情越是含蓄细腻，高尚，人对富于诗意的求爱方式就越敏感，越感兴趣
2964723564,K别1,369,193,1415,m,山东 淄博,冷街
2928687115,1心之蕾1,304,304,1718,f,西藏 昌都,读书无疑者，须教有疑，有疑者，却要无疑，到这里方是长进
2741260845,羽梦迟歌,487,203,1503,m,天津 宁河县,毕业后
2931985520,娶妃子,446,211,1198,m,台湾 台北市,宁愿你在我怀中后悔 莫要你尝尽伤悲.
2741437311,uw限,261,193,1425,m,浙江 台州,当文明遭遇野蛮时，文明将被视为懦弱，而野蛮将被视为无知
2844698543,俄丶冭傻,199,292,1956,f,重庆 城口县,能够爱一个人爱到问他拿零用钱的程度，都是严格的考验
2932011902,濣瓳,343,190,1587,m,宁夏 石嘴山,喷泉的高度不会超过它的源头；一个人的成就不会超过他的信念
2844849451,甜点ing,264,205,1460,m,内蒙古 赤峰,“未来”是青年人的一个天堂
2964735280,稔殇Eddy,434,335,1847,f,上海 虹口区,常绿的爱情三角洲，是在真诚和信任的土地上冲刷而成的
2927919457,大额头哈特,291,204,1793,m,广西 北海,有些情绪，只说给懂的人听。
就好比现在想用一些文字，诠释我的心情。
2741515773,某个歪歪Q,258,314,1835,m,贵州 黔西南,兰芳不厌谷幽，君子不为名修
2931982910,宁_晋_人,244,236,1307,f,内蒙古 鄂尔多斯,我应当生活得仿佛我的生命完全是为了别人的利益而存在似的
2964764782,什么匿名,409,275,1304,f,江西 景德镇,应该强调，不严肃认真的教育，有许多隐患父母使自己的子女享福太早，是不聪明的
2741349173,东_云之君,43,27,42,m,福建 宁德,太多不能，不如愿，想离开，离开这个让我疼痛的你
2928684315,SB落叶归根,217,230,1776,f,云南 西双版纳,桃花潭水深千尺，不及汪伦赠我情
2741365347,璁寐,38,24,54,m,甘肃 陇南,对于学生的希望：一、自己尊重自己二、化孤独为共同三、对自己学问能力的切实了解四、有计划的运动
2741337457,李尔王wsern,270,281,1653,f,广西 防城港,故乡不能流逝的记忆
2964790854,我是弄潮,280,224,1112,f,河北 张家口,即使是痛苦的记忆，也是我们活过的印记。我们不能忘，也不该忘记
2928720841,本末置换,167,198,1059,m,云南 玉溪,科学所以叫作科学，正是因为它不承认偶像，不怕推翻过时的旧事物，很仔细地倾听实践和经验的呼声
2964722322,输了不哭啊,188,205,1700,f,四川 广元,科学是人类积累的知识的巨大宝库
2928721265,个人更投入,406,264,2443,m,广西 南宁,真正的朋友应该说真话，不管话多么尖锐......
2964759862,袖珍人征婚,153,197,1189,m,青海 黄南,天才经常孤立地降生，有着孤独的命运天才是不可能遗传的，天才经常有着自我摒弃的倾向
2928728235,XX的青梅竹马,272,388,1442,f,河北 承德,如果，这世界上真有不分手的恋爱就好了。
2928726125,习惯才自然,434,170,2159,m,河北 保定,天空爱上大地，但却离大地太远于是，每当天空想大地的时候，就会下起倾盆大雨
2932016214,慕斯绿茶MUSI,255,208,1401,m,台湾 其他,你不是我，所以你不会懂我。
2741338443,蛛丝丶易散,456,214,1067,m,海外 美国,一首歌，一句话，一个表情，一个故事
2931983812,寇桂林,483,432,3341,m,陕西 商洛,爱情需要一些忧伤和一点戏剧性的结局,那样才更显得朦胧而珍贵.
2932015994,dk_枪骑兵,191,175,908,f,广西 百色,好累好累

老天为什么这么耍我
为什么我爱的人不是我的爱人
爱实在太痛了  能不能不爱了
2844686327,及不可代,433,356,997,f,上海 黄浦区,忠实于理想这是崇高而又有力的一种感情
2741259915,吥漓bu棄,154,154,1191,m,江西 南昌,知识是勤奋的影子，汗珠是勤奋的镜子
2931957730,星野亚雅,149,175,1133,m,海外 澳大利亚,这个社会不会在意你的自尊，这个世界指望你在自我
感觉良好之前先要有所成就。
2741275841,0寻香0,173,199,1092,f,内蒙古 巴彦淖尔盟,在所有的失败中，想说俏皮话却没有说成是最大的失败，而说得拖泥带水则是更惨的失败
2931984690,夏沫扣,196,180,909,m,湖北 咸宁,有坚强的意志，才有伟大的生活
2741334837,涵寄,265,291,1502,f,甘肃 金昌,听同样的歌 时过境迁 再也不会有同样的心情 -
2844675997,天团天使你妹的,237,192,1572,m,海南 三亚,曾经相遇，曾经相爱，曾经在彼此的生命光照，就记取那份美好，那份甜蜜虽然无缘，也是无憾
2844758391,10精益求精01,243,187,2219,m,澳门 其他,我爱上的是他的脸罢了 赫赫 %
2844699213,吾璃丶贤重,171,217,1167,f,新疆 哈密,使人发光的不是衣上的珠宝，而是心灵深处的智慧
2741321275,老大_命而已,276,253,1287,f,吉林 吉林,成功决不喜欢会见懒汉，而是唤醒懒汉
2931956224,绿蕾丝铭,161,166,1764,m,浙江 丽水,爸妈放心。以后还有我
2844728481,海绵宝宝小猪猪,138,163,1280,m,贵州 铜仁,干部的目标:做超级领导，即你的领导水平达到了能够让下属在没有领导的时候仍能够正常工作形成有活力的员工，有合力的组织
2844719537,爱上对方和子女,273,325,6465,m,内蒙古 呼伦贝尔,正义的事业能够产生坚定信念和巨大的力量
2741387923,威海盲人推拿,393,282,1731,f,黑龙江 齐齐哈尔,没有信仰的人是空虚的废物，没有
2844723997,家驹灵魂版,239,191,1558,m,上海 静安区,爱情不是轰轰烈烈的誓言，而是平平淡淡的陪伴
2928688751,彭书临,173,133,928,m,河北 张家口,读书欲精不欲博，用心欲专不欲杂
2741312605,露浔烟,397,185,1213,m,山西 晋中,儿童第一步走向邪恶，大抵是由于他那善良的本性被人引入歧途的缘故
2964770360,NO伤恋,199,174,1589,m,天津 津南区,你如果不离婚就得学会自娱自乐，等着这男人对你好大概没戏你可以自己去健身，和女朋友吃饭多帮你男人花点钱，这一般能治百病
2931958744,回溯之旅四世,376,181,1830,m,澳门 其他,迎着阳光开放的花朵才美丽，伴着革命理想的爱情才甜蜜
2931966720,闫家驴肉,488,200,1911,m,广东 佛山,谦虚的人，快来，让我拥抱你们！你们使生活温和动人……你们想不使任何人感到惭愧
2931986432,_____動物園,286,201,1576,m,台湾 台北市,爱是一种甜蜜的痛苦，真诚的爱情永不是走一条平坦的道路的
2741325491,我是你老爸四代,195,209,1234,f,重庆 南川区,能帮十串钱，不把方来传
2931956480,期待小白鼠,176,191,1312,m,台湾 其他,一定要勤奋要努力，不然即使机会到身边，也一样抓不住
2844725265,我T相信,403,310,1094,m,山西 运城,你可以、用1分钟遇见一个人|用一小时了解一个人
2932014792,哥来指点迷经,243,342,1578,f,西藏 林芝,太贫歌词版...快使用双截棍.哼哼哈依~~~这就完了~你两死这了~~
2964825574,爬爬爬爬爬墙,204,173,1436,m,上海 静安区,忍耐-----肉体的小心和道德的勇气的混合
2931959534,美丽别风,231,182,1376,m,宁夏 银川,错过天使
2964769444,念羙兮,452,242,1997,f,湖北 武汉,每天看见你和阳光都在 这就是我要的未来  -
2741369703,梦瞳yy,418,265,1266,f,湖北 荆州,历史上生产资料，都是同一定的科学技术相结合的；同样，历史上的劳动力，也都是掌握了一定的科学技术知识的劳动力
2844767941,夜夜不成眠_,344,294,1958,m,西藏 昌都,无法无视你的存在
2741263205,爱是你我他玉玉,405,218,1918,m,山西 临汾,保持青春的秘诀,有颗不安定的心!
2964794582,夏忆ABC,336,267,5690,m,澳门 其他,时间是爱情的终结者，爱情是时间的死敌
2844697937,爱上是一种冒险,209,158,1630,m,天津 南开区,理想使现实透明，美好的憧憬使生命充实，而人类也就有所寄托，使历史随岁月延续于无穷
2931984410,成为小樱儿,236,182,1468,m,安徽 六安,你的扣扣在线时间那么长  为什么都是我在主动 
为什么
2964724602,史凌超,162,166,1333,m,辽宁 辽阳,要设立高标准，绝对不要接受第二流的表现
2741438035,寒桥雪溢,250,275,1730,m,青海 海北,将来中国即使发达了，但你看看那些开着豪华车的富翁们从车窗外向外吐痰、扔垃圾你就知道，如果没有教育，中国再富裕也不会强大
2964731760,万安静冰山,330,240,2541,m,山东 东营,就差一瓢水
2927957127,大婶也有春天,188,190,1595,m,浙江 金华,这个也倒算了,她还拿根筷子,帮无刚:调一调,调一调
2931959054,快乐小子郁闷蛋,39,32,36,f,广东 揭阳,每个人心里都有一个禁区。禁区通行证是自己。
1893648297,德全num48,122,286,1441,m,北京 朝阳区,每天擦地洗衣做饭，我不是宅男
2931955852,河间驴肉1,281,189,1023,m,广东 佛山,在成功中朋友认识我们，在逆境中我们了解朋友
2964764124,乌木尔,333,260,1357,f,内蒙古 鄂尔多斯,爱说誓言的男人不是好男人
2844710311,我要去爆wow吧,268,300,1761,m,广东 汕头,真理是我们所有财产中最有价值的，所以让我们节约吧
2964736154,锕__超超,241,208,1678,m,重庆 石柱土家族自治县,多庆幸 幸福人 失恋过学会安份
2927923763,M野心狼,199,171,851,f,山西 长治,有的时候我总会用尽一切办法来去换取你的安心
2844706301,Angel九月,361,252,1502,f,甘肃 金昌,　　　　　　　　　　　　- 跟爱的人吵架, 跟陌生人讲心里话
2741352127,牧场很高级,400,360,1749,f,重庆 荣昌县,　　　最难过的莫过于我给她发了一大堆眼泪儿含眼圈儿的话、结果换回来的只是一个笑脸或一句“呵呵——”
2741348253,出售犬只,121,188,501,f,台湾 高雄市,关于领导国家的艺术，自古就有这样一句格言：你什么都可以给经民，但要想再要回来就费劝了
2928686215,于小i,254,200,1676,m,浙江 舟山,我能坚持我的不完美，它是我生命的本质
2844671763,劳金頭,365,239,2617,m,内蒙古 呼和浩特,只有口喝的人才用力掘井
2741263475,_须弥__,259,197,1417,m,广东 东莞,无人敢为之声张的事业不是光明的事业
2931958172,我叫帅帅男,168,218,1123,f,湖南 娄底,我们的奋斗目标，不是长寿，而是活得正直
2964778930,那_我一直相信,269,185,7112,m,新疆 克拉玛依,企业家必须崇尚先做事后做人当你企业成功的时候，才有资格说先做人后做事你如果大成的时候，像李嘉诚这样，才能只做人不做事
2928689575,热血汉尼拔,294,192,1525,m,北京 平谷区,少女
2964769252,S斑驳往事S,221,209,1486,m,青海 海北,我也希望明天不必起床，不必再应付生活上大大小小的事情，不必再扮着笑脸
2964824362,寻大款,198,278,614,m,广西 梧州,我们与竞争对手最大的区别就是我们知道他们要做什么，而他们不知道我们想做什么我们想做什么，没有必要让所有人知道
2927921223,奶奶个胸真大,159,325,1124,f,陕西 延安,我祈求，请不要把他引上平静安逸的道路，而要把他置于困难和挑战的考验和激烈之下让他学会在暴风雨中挺立，让他学会对那些失败者富有同情心
2927923437,出售啊貂皮,176,209,1048,m,四川 眉山,夜晚读着和你的聊天记录 我哭了、狠狠的哭了
2844729751,舞栋栋,308,215,1402,m,吉林 吉林,明明知道心里喜欢的是你，却还装作没事，拿你和别
人开玩笑，这最痛苦！
2741303845,轮海第一,179,167,1422,m,四川 广安,不是我懦弱的退出 , 而是爱情还有祝福 .
2928689831,左右侧通行,246,187,1470,m,贵州 遵义,失败是坚韧的最后考验
2741324115,海之公主桥桥,274,202,1095,m,安徽 宿州,•作为女人，嫁得后悔是正常事，但嫁得后悔不代表嫁得很差劲！
2844762941,上海交大猥琐男,196,202,2000,f,海外 日本,每个人心里都有一个禁区。禁区通行证是自己。
2741345893,王倩zbfye,267,277,1734,f,江西 九江,我们在未来的门口探一探头
2927920883,某PNGNT娓剳,163,186,1118,f,辽宁 营口,☆ 这个 人体构造的问题 很深奥 要不咱回家 研究 研
究... ≥﹏≤
2964828514,夏舒子,176,186,1093,m,青海 海北,没有知识的旅游者是一只没有翅膀的鸟
2844860635,青龙来运6,311,407,3008,f,江苏 苏州,形相虽恶，而心术善，无害为君子也
2741362857,舞辰俪7,224,206,1555,m,江西 吉安,我不贪心，也不等待
2964779610,厺凵餀,236,284,1531,m,河北 唐山,谁说天下乌鸦一般黑？其实一个更比一个黑！
2844732545,你瞧这事整的,456,301,1043,f,广东 深圳,世上真不知有多少能够成功立业的人，都因为把难得的时间轻轻放过而致默默无闻
2928688935,温暖到了不解释,277,199,1083,f,河北 唐山,词穷啊
一片一片空白 像是世界就是灰色
2931963720,熙沫繁華,177,225,1168,f,海外 法国,良好的健康状况和由之来的愉快的情绪，是幸福的最好资金
2964722662,宋小祯,520,338,2386,m,香港 其他,﹌傻瓜，别急。等我明确我的心  我就答应你。
2931984542,乐橙酷,166,213,1232,f,湖南 怀化,原来我只不过是只华丽的木偶，演尽了世间所有的繁
华，才发现身后无数的金丝银线在牵动着我……
2932011634,无心翔郁,265,196,1030,m,四川 巴中,请一定要有自信你就是一道风景，没必要在别人风景里面仰视
2844769925,CF爱好者之一,169,175,1515,m,甘肃 天水,心
2844812517,么么小爻,206,178,974,f,山东 聊城,雨落
2931958240,Road__惜小君,354,215,1391,m,台湾 高雄市,事业并不错，错的只是它的低劣的实行者
2931961652,滴水檐前,270,358,1406,f,山东 烟台,人之安宅也；义，人之正路也旷安宅而居，舍正路而不由，哀哉！
2844699573,小颓妞妞,304,208,3009,m,吉林 白山,礼治君子，法治小人
2928691415,_一时任性,270,202,1228,m,安徽 芜湖,只有用人类创造的全部知识财富来丰富自己的头脑，才能成为共产主义者
2844809033,悭臾激射入少恭,286,297,1800,f,甘肃 平凉,平生知心者，屈指能几人？
2931956730,李四姑,166,158,1413,m,上海 嘉定区,好歹我也是个戴眼镜的，怎么能干这事呢？
2741279925,星颖缘,383,281,1654,f,内蒙古 阿拉善盟,成全并不代表放弃，是自己对真爱的坚持成全你，也是成全自我的开始
2844735673,彼岸A寂寞,178,192,1403,m,福建 南平,单身是无罪的，可是让别人单身就是有罪了
2844718745,慕容綾雪,200,209,1394,m,天津 河东区,原来是这样
2964768130,跳弗拉明戈蜜蜂,245,221,1280,f,台湾 台北市,#    不知道自己为什么总那么傻,总是
可以为了你,伤害自己都无所谓.
2931987612,防爆组大蜡,239,229,1334,f,宁夏 银川,我的第六个愿望就是：想和你做一辈子的朋友、20、可能是我的性格过于消极吧，只要是那些忧伤而凄美的，我都喜欢
2844688633,怵出,262,216,1203,m,黑龙江 双鸭山,世间，一个叛逆的你，就已足够。
2931982754,女人丶别靠近,164,169,1039,m,重庆 荣昌县,非关道德合，只为钱相知
2927961863,我爱小宝啊啊,391,177,1932,m,澳门 其他,因为依赖一份只有我记得的回忆，我已经长大长到可以勇敢的面对人
2741296501,野草明天,174,201,1244,m,海外 加拿大,莫道全所知、莫信全所闻。
2927927043,尊爱·鸣雏,359,182,1347,m,福建 漳州,乡间小路款款行
2964795940,超级爆6,482,202,1974,m,上海 静安区,事业并不错，错的只是它的低劣的实行者
2928723085,BBOX小笼,393,228,1800,f,江西 宜春,相思一夜情多少，地角天涯不是长
2741429081,賞櫻_卷醬丶,387,225,4553,f,陕西 商洛,五年以后还想创业，你再创业
2844771341,俺想你了吗,465,256,1316,f,海外 新加坡,原谅我没能为你做更多 我本该带给你快乐。
2844876421,小艺_加油_,453,252,1628,f,海外 法国,愚昧将使你得不到任何成果，并在希望和忧郁之中自暴自弃
2928726391,焦糖and咖啡,167,206,1271,f,贵州 黔西南,我是你转身就忘的路人甲，凭什么陪你蹉跎年华到天涯？
1162787940,Yuqine,151,229,849,f,山东 青岛,^傅小炜^            星星的孩子                    Never Give Up   好好走路                                一半洒落阴凉一半沐浴阳光
2931957062,第四纪哦瓦,348,206,1592,m,云南 迪庆,心地上无风涛，随在皆青山绿树出自：明·洪自诚《菜根谭》心地：心里随在：处处喻处处以正直平和之心对待别人，将会处处得到别人以同样的态度对待自己
2964832210,痕戒,297,236,1522,f,吉林 延边朝鲜族自治州,七月，读一份花香熏染的情怀
2741376403,能演想看,429,172,959,m,台湾 台北市,劳动最大的益处还在于道德和精神上的发展这种精神发展是由和谐的劳动产生的，它应当构成无产阶级社会公民区别于资产阶级社会公民的那种人的特质
2964724232,鲁能奥宾纳,269,218,1393,f,澳门 其他,幸福的阶梯--积极的生活
2931987692,爱你是我的全,257,222,1248,f,贵州 黔东南,我在这里 不悲不喜  等你归来
2964739064,胖仔JJhnbly,178,200,1375,m,湖南 长沙,生命里的那条戒线
2741313395,______陈载梦翔,284,264,1512,f,上海 浦东新区,成功的奥秘在于目标的坚定
2844762401,爱_情__路,181,184,1070,m,浙江 宁波,没有任何动物比蚂蚁更勤奋，然而它却最沉默寡言
2931962434,小熊二不无心,260,226,1677,f,江西 宜春,一生中，最光辉的一天并非功成名就的那一天，而是从悲叹与绝望中产生对人生挑战与勇敢迈向意志的那一天
